"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","precip_rate","precip_total","cond","fog","rain","snow","hail","thunder","tornado"
"188",2018-01-25 05:30:00,64,61,88,3.5,NA,"NNW",1,29.8,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"189",2018-01-25 08:30:00,66,63,88,3.5,NA,"NW",1,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"190",2018-01-25 11:30:00,79,69,63,2.3,NA,"East",2,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"191",2018-01-25 14:30:00,82,70,59,4.6,NA,"East",2,29.79,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"192",2018-01-25 17:30:00,78,70,70,4.6,NA,"East",2,29.81,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"193",2018-01-25 20:30:00,75,71,82,0,NA,"",2,29.87,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"194",2018-01-25 23:30:00,70,67,88,2.3,NA,"NW",1,29.88,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"195",2018-01-26 02:30:00,67,64,88,2.3,NA,"NW",1,29.86,NA,NA,NA,NA,NA,"Partial Fog",1,0,0,0,0,0
"196",2018-01-26 05:30:00,63,62,97,3.5,NA,"NNW",0,29.85,NA,NA,NA,NA,NA,"Heavy Fog",1,0,0,0,0,0
"197",2018-01-26 08:30:00,65,64,96,2.3,NA,"NNW",0,29.93,NA,NA,NA,NA,NA,"Partial Fog",1,0,0,0,0,0
"198",2018-01-26 11:30:00,79,66,55,2.3,NA,"East",2,29.93,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"199",2018-01-26 14:30:00,82,70,59,4.6,NA,"SE",2,29.83,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"200",2018-01-26 17:30:00,77,69,70,3.5,NA,"East",2,29.83,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"201",2018-01-26 20:30:00,75,69,75,0,NA,"",2,29.9,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"202",2018-01-26 23:30:00,71,65,76,0,NA,"",2,29.9,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"203",2018-01-27 02:30:00,69,64,81,2.3,NA,"NW",1,29.87,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"204",2018-01-27 05:30:00,64,61,88,2.3,NA,"NW",1,29.87,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"205",2018-01-27 08:30:00,66,64,89,3.5,NA,"NNW",1,29.95,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"206",2018-01-27 11:30:00,80,68,58,2.3,NA,"East",2,29.95,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"207",2018-01-27 14:30:00,83,67,49,3.5,NA,"ESE",2,29.84,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"208",2018-01-27 17:30:00,78,70,70,3.5,NA,"East",2,29.84,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"209",2018-01-27 20:30:00,74,71,86,2.3,NA,"South",1,29.92,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"210",2018-01-27 23:30:00,70,67,86,0,NA,"",1,29.93,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"211",2018-01-28 02:30:00,68,65,88,2.3,NA,"NNW",1,29.9,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"212",2018-01-28 08:30:00,65,64,94,4.6,NA,"NNW",0,29.99,NA,NA,NA,NA,NA,"Partial Fog",1,0,0,0,0,0
"213",2018-01-28 11:30:00,81,68,56,2.3,NA,"East",2,29.98,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"214",2018-01-28 14:30:00,83,70,57,4.6,NA,"East",2,29.88,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"215",2018-01-28 17:30:00,78,63,50,3.5,NA,"East",2,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"216",2018-01-28 20:30:00,73,64,67,0,NA,"",2,29.96,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"217",2018-01-28 23:30:00,68,62,76,2.3,NA,"NNW",2,29.98,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"218",2018-01-29 02:30:00,66,63,88,2.3,NA,"NNW",1,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"219",2018-01-29 05:30:00,61,58,85,4.6,NA,"NNW",1,29.93,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"220",2018-01-29 08:30:00,63,59,83,4.6,NA,"NNW",1,30.02,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"221",2018-01-29 11:30:00,79,64,52,2.3,NA,"South",2,30.01,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"222",2018-01-29 14:30:00,81,65,50,4.6,NA,"South",2,29.91,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"223",2018-01-29 17:30:00,77,64,57,4.6,NA,"South",2,29.92,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"224",2018-01-29 20:30:00,73,63,62,2.3,NA,"West",2,29.99,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"225",2018-01-29 23:30:00,71,63,68,3.5,NA,"West",2,29.99,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"226",2018-01-30 02:30:00,68,62,76,2.3,NA,"NW",1,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"227",2018-01-30 05:30:00,61,55,73,4.6,NA,"NNW",1,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"228",2018-01-30 08:30:00,65,56,65,4.6,NA,"NNW",2,30.01,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"229",2018-01-30 11:30:00,82,55,29,2.3,NA,"NE",2,30,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"230",2018-01-30 14:30:00,84,65,43,4.6,NA,"SE",2,29.9,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"231",2018-01-30 17:30:00,77,62,51,5.8,NA,"South",2,29.89,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"232",2018-01-30 20:30:00,72,63,65,0,NA,"",2,29.95,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"233",2018-01-30 23:30:00,70,61,65,0,NA,"",2,29.94,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"234",2018-01-31 02:30:00,68,60,69,2.3,NA,"NW",2,29.91,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"235",2018-01-31 05:30:00,61,54,71,4.6,NA,"NW",2,29.91,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"236",2018-01-31 08:30:00,65,52,53,4.6,NA,"NNW",2,29.97,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"237",2018-01-31 11:30:00,82,60,36,2.3,NA,"East",2,29.95,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"238",2018-01-31 14:30:00,83,68,52,4.6,NA,"South",2,29.84,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"239",2018-01-31 17:30:00,80,64,50,5.8,NA,"SSW",2,29.86,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"240",2018-01-31 20:30:00,75,64,60,0,NA,"",2,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"241",2018-01-31 23:30:00,72,63,65,0,NA,"",1,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"242",2018-02-01 02:30:00,68,63,80,2.3,NA,"NNW",1,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"243",2018-02-01 05:30:00,63,53,60,4.6,NA,"NNW",1,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"244",2018-02-01 08:30:00,67,53,52,3.5,NA,"North",1,29.99,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"245",2018-02-01 11:30:00,86,45,15,9.2,NA,"NNW",2,29.95,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"246",2018-02-01 14:30:00,86,69,47,6.9,NA,"SE",2,29.86,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"247",2018-02-01 17:30:00,80,64,49,4.6,NA,"South",2,29.86,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"248",2018-02-01 20:30:00,73,63,64,4.6,NA,"SW",2,29.91,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"249",2018-02-01 23:30:00,72,63,65,5.8,NA,"SW",2,29.92,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"250",2018-02-02 02:30:00,68,63,80,3.5,NA,"NW",1,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"251",2018-02-02 05:30:00,63,50,54,4.6,NA,"NW",1,29.88,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"252",2018-02-02 08:30:00,68,50,42,4.6,NA,"NW",2,29.97,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"253",2018-02-02 11:30:00,84,49,19,4.6,NA,"North",2,29.94,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"254",2018-02-02 14:30:00,87,63,34,4.6,NA,"ESE",2,29.86,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"255",2018-02-02 17:30:00,82,64,44,4.6,NA,"SE",2,29.86,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"256",2018-02-02 20:30:00,74,55,41,3.5,NA,"SW",2,29.93,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"257",2018-02-02 23:30:00,68,56,58,2.3,NA,"NNW",2,29.95,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"258",2018-02-03 02:30:00,65,58,73,3.5,NA,"NNW",1,29.92,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"259",2018-02-03 05:30:00,62,51,58,4.6,NA,"NNW",1,29.92,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"260",2018-02-03 08:30:00,64,55,64,4.6,NA,"NNW",2,30,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"261",2018-02-03 11:30:00,84,70,55,2.3,NA,"East",2,29.99,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"262",2018-02-03 14:30:00,84,72,59,4.6,NA,"South",2,29.91,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"263",2018-02-03 17:30:00,79,68,62,4.6,NA,"South",2,29.9,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"264",2018-02-03 20:30:00,77,67,64,4.6,NA,"South",2,29.95,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"265",2018-02-03 23:30:00,70,64,75,0,NA,"",2,29.94,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"266",2018-02-04 02:30:00,67,63,82,0,NA,"",2,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"267",2018-02-04 05:30:00,63,56,72,4.6,NA,"NNW",2,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"268",2018-02-04 08:30:00,66,55,58,4.6,NA,"NW",2,29.98,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"269",2018-02-04 11:30:00,80,53,29,3.5,NA,"South",2,29.97,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"270",2018-02-04 14:30:00,82,65,46,9.2,NA,"South",2,29.9,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"271",2018-02-04 17:30:00,78,68,65,9.2,NA,"SSW",2,29.91,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"272",2018-02-04 20:30:00,76,68,70,4.6,NA,"SSW",2,29.96,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"273",2018-02-04 23:30:00,71,56,49,0,NA,"",2,29.98,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"274",2018-02-05 02:30:00,68,58,64,0,NA,"",1,29.95,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"275",2018-02-05 05:30:00,64,55,65,2.3,NA,"NW",1,29.97,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"276",2018-02-05 08:30:00,66,57,65,2.3,NA,"NW",2,30.03,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"277",2018-02-05 11:30:00,82,57,33,2.3,NA,"South",2,30.04,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"278",2018-02-05 14:30:00,84,57,30,6.9,NA,"South",2,29.97,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"279",2018-02-05 17:30:00,81,60,38,4.6,NA,"South",2,29.97,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"280",2018-02-05 20:30:00,75,60,50,2.3,NA,"SW",2,30.02,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"281",2018-02-05 23:30:00,71,53,43,0,NA,"",2,30.01,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"282",2018-02-06 02:30:00,68,55,55,2.3,NA,"NW",1,29.99,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"283",2018-02-06 05:30:00,64,53,57,3.5,NA,"NW",1,29.99,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"284",2018-02-06 08:30:00,68,57,60,2.3,NA,"NNW",2,30.05,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"285",2018-02-06 11:30:00,79,61,44,2.3,NA,"South",2,30.02,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"286",2018-02-06 14:30:00,83,66,46,4.6,NA,"South",2,29.93,NA,NA,NA,NA,NA,"",0,0,0,0,0,0
"287",2018-02-06 17:30:00,79,68,62,6.9,NA,"South",2,29.9,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"288",2018-02-06 20:30:00,76,67,65,6.9,NA,"South",2,29.94,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"289",2018-02-06 23:30:00,74,58,47,4.6,NA,"South",2,29.93,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"290",2018-02-07 02:30:00,71,60,59,4.6,NA,"NW",1,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"291",2018-02-07 05:30:00,67,59,67,4.6,NA,"NW",1,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"292",2018-02-07 08:30:00,68,61,73,2.3,NA,"NNW",1,29.95,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"293",2018-02-07 11:30:00,82,65,47,4.6,NA,"South",2,29.93,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"294",2018-02-07 14:30:00,83,68,53,9.2,NA,"South",2,29.84,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"295",2018-02-07 17:30:00,81,67,54,9.2,NA,"SW",2,29.85,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"296",2018-02-07 20:30:00,79,65,52,9.2,NA,"SSW",2,29.93,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"297",2018-02-07 23:30:00,75,60,51,0,NA,"",2,29.94,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"298",2018-02-08 02:30:00,72,60,56,0,NA,"",2,29.92,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"299",2018-02-08 05:30:00,71,60,61,2.3,NA,"NNW",2,29.88,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"300",2018-02-08 08:30:00,73,64,66,2.3,NA,"WNW",1,29.93,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"301",2018-02-08 11:30:00,82,65,47,2.3,NA,"SSE",2,29.94,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"302",2018-02-08 14:30:00,83,69,55,2.3,NA,"South",2,29.83,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"303",2018-02-08 17:30:00,81,70,61,2.3,NA,"South",2,29.82,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"304",2018-02-08 20:30:00,79,71,71,6.9,NA,"South",2,29.87,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"305",2018-02-08 23:30:00,74,69,81,2.3,NA,"SSW",1,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"306",2018-02-09 02:30:00,71,68,86,0,NA,"",1,29.86,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"307",2018-02-09 05:30:00,68,63,80,0,NA,"",1,29.86,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"308",2018-02-09 08:30:00,71,62,66,0,NA,"",2,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"309",2018-02-09 11:30:00,83,70,57,4.6,NA,"South",2,29.91,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"310",2018-02-09 14:30:00,82,70,59,6.9,NA,"South",2,29.81,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"311",2018-02-09 17:30:00,80,67,56,9.2,NA,"South",2,29.83,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"312",2018-02-09 20:30:00,77,71,77,9.2,NA,"SSW",2,29.9,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"313",2018-02-09 23:30:00,76,70,77,9.2,NA,"SSW",2,29.91,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"314",2018-02-10 02:30:00,73,69,83,3.5,NA,"SW",2,29.87,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"315",2018-02-10 08:30:00,71,66,81,0,NA,"",1,29.98,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"316",2018-02-10 11:30:00,82,64,46,2.3,NA,"South",2,29.97,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"317",2018-02-10 14:30:00,83,72,61,6.9,NA,"South",2,29.88,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"318",2018-02-10 17:30:00,80,72,69,9.2,NA,"South",2,29.89,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"319",2018-02-10 20:30:00,78,72,78,4.6,NA,"South",2,29.99,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"320",2018-02-10 23:30:00,78,74,84,0,NA,"",2,29.99,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"321",2018-02-11 02:30:00,77,68,68,4.6,NA,"SW",1,29.97,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"322",2018-02-11 05:30:00,75,73,90,0,NA,"",1,29.99,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"323",2018-02-11 08:30:00,75,71,85,0,NA,"",1,30.05,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"324",2018-02-11 11:30:00,81,71,65,4.6,NA,"NE",2,30.06,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"325",2018-02-11 14:30:00,80,72,70,6.9,NA,"NE",2,29.97,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"326",2018-02-11 17:30:00,79,71,71,4.6,NA,"ENE",2,29.96,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"327",2018-02-11 20:30:00,75,70,79,0,NA,"",2,30.06,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"328",2018-02-11 23:30:00,72,68,85,0,NA,"",2,30.06,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"329",2018-02-12 02:30:00,70,67,87,2.3,NA,"SW",2,30.04,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"330",2018-02-12 05:30:00,68,66,90,0,NA,"",1,30,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"331",2018-02-12 08:30:00,70,68,90,3.5,NA,"NNW",1,30.09,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"332",2018-02-12 11:30:00,84,65,43,4.6,NA,"East",2,30.1,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"333",2018-02-12 14:30:00,89,63,32,2.3,NA,"East",2,30.02,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"334",2018-02-12 17:30:00,84,68,50,4.6,NA,"East",2,30.02,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"335",2018-02-12 20:30:00,77,69,69,0,NA,"",2,30.08,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"336",2018-02-12 23:30:00,72,67,78,2.3,NA,"North",1,30.08,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"337",2018-02-13 02:30:00,69,66,86,2.3,NA,"North",1,30.05,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"338",2018-02-13 05:30:00,65,59,76,2.3,NA,"North",1,30.06,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"339",2018-02-13 08:30:00,67,56,61,4.6,NA,"North",2,30.13,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"340",2018-02-13 11:30:00,82,58,33,4.6,NA,"North",2,30.13,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"341",2018-02-13 14:30:00,86,58,29,6.9,NA,"East",2,30.05,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"342",2018-02-13 17:30:00,82,61,38,4.6,NA,"East",2,30.03,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"343",2018-02-13 20:30:00,76,66,64,2.3,NA,"NE",2,30.09,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"344",2018-02-13 23:30:00,70,61,65,3.5,NA,"NW",2,30.08,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"345",2018-02-14 02:30:00,67,59,67,3.5,NA,"NNW",2,30.06,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"346",2018-02-14 05:30:00,66,56,63,5.8,NA,"NNW",1,30.11,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"347",2018-02-14 08:30:00,71,56,50,4.6,NA,"North",2,30.14,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"348",2018-02-14 11:30:00,84,57,30,0,NA,"",2,30.13,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"349",2018-02-14 14:30:00,90,66,35,2.3,NA,"ENE",2,30.04,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"350",2018-02-14 17:30:00,83,65,46,2.3,NA,"East",2,30.01,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"351",2018-02-14 20:30:00,76,67,65,2.3,NA,"SW",2,30.06,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"352",2018-02-14 23:30:00,73,64,66,2.3,NA,"SW",2,30.08,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"353",2018-02-15 02:30:00,70,62,67,2.3,NA,"SW",2,30.06,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"354",2018-02-15 05:30:00,65,59,75,4.6,NA,"NW",1,30.06,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"355",2018-02-15 08:30:00,71,59,57,5.8,NA,"NW",1,30.12,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"356",2018-02-15 11:30:00,86,65,40,3.5,NA,"East",2,30.09,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"357",2018-02-15 14:30:00,89,66,37,4.6,NA,"East",2,30.01,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"358",2018-02-15 17:30:00,82,69,56,4.6,NA,"ESE",2,30.03,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"359",2018-02-15 20:30:00,79,71,69,2.3,NA,"East",2,30.08,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"360",2018-02-15 23:30:00,73,68,79,2.3,NA,"NW",2,30.08,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"361",2018-02-16 02:30:00,70,67,86,2.3,NA,"NW",1,30.06,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"362",2018-02-16 05:30:00,66,63,88,2.3,NA,"NW",1,30.04,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"363",2018-02-16 08:30:00,71,66,81,3.5,NA,"NNW",1,30.08,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"364",2018-02-16 11:30:00,85,69,51,3.5,NA,"SE",2,30.05,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"365",2018-02-16 14:30:00,89,72,49,3.5,NA,"East",2,29.96,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"366",2018-02-16 17:30:00,83,69,53,4.6,NA,"East",2,29.95,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"367",2018-02-16 20:30:00,77,67,64,0,NA,"",2,29.98,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"368",2018-02-16 23:30:00,73,66,72,2.3,NA,"NW",2,29.98,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"369",2018-02-17 02:30:00,69,63,76,2.3,NA,"NW",1,29.95,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"370",2018-02-17 05:30:00,66,61,80,4.6,NA,"NW",1,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"371",2018-02-17 08:30:00,68,63,80,4.6,NA,"NW",2,29.96,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"372",2018-02-17 11:30:00,81,65,48,4.6,NA,"South",2,29.95,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"373",2018-02-17 14:30:00,88,67,40,4.6,NA,"South",2,29.84,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"374",2018-02-17 17:30:00,80,64,50,4.6,NA,"South",2,29.83,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"375",2018-02-17 20:30:00,76,65,60,3.5,NA,"West",2,29.88,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"376",2018-02-17 23:30:00,73,64,65,3.5,NA,"SW",2,29.89,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"377",2018-02-18 02:30:00,70,62,69,2.3,NA,"NW",1,29.86,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"378",2018-02-18 05:30:00,67,59,70,2.3,NA,"NW",1,29.87,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"379",2018-02-18 08:30:00,70,64,76,2.3,NA,"NNW",2,29.94,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"380",2018-02-18 11:30:00,82,62,41,2.3,NA,"South",2,29.93,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"381",2018-02-18 14:30:00,88,67,40,2.3,NA,"SE",2,29.85,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"382",2018-02-18 17:30:00,80,64,50,4.6,NA,"South",2,29.83,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"383",2018-02-18 20:30:00,78,70,70,2.3,NA,"South",2,29.89,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"384",2018-02-18 23:30:00,74,68,76,2.3,NA,"South",2,29.91,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
